id,brand,description,calories,source
311105,,"Tea, hot, chamomile (1 large)",6.0,usda
311112,,"Tea, ginger (1 fl oz)",0.3,usda
311113,,"Tea, ginger (1 small)",3.6,usda
311114,,"Tea, ginger (1 medium)",4.8,usda
311115,,"Tea, ginger (1 large)",6.0,usda
311116,,"Tea, ginger (1 cup)",2.4,usda
311118,,"Tea, bubble (1 fl oz)",16.5,usda
311119,,"Tea, bubble (1 item, any size)",239.3,usda
311120,,"Tea, bubble (1 cup)",132.0,usda
311122,,"Tea, kombucha (1 fl oz (no ice))",5.0,usda
311123,,"Tea, kombucha (1 fl oz (with ice))",3.7,usda
311124,,"Tea, kombucha (1 fl oz (NFS))",5.0,usda
311125,,"Tea, kombucha (1 can or bottle (12 fl oz))",59.5,usda
311127,,"Tea, iced, instant, black, unsweetened, dry (1 teaspoon, dry)",0.6,usda
311131,,Iced Tea / Lemonade juice drink (1 fl oz (no ice)),10.2,usda
311132,,Iced Tea / Lemonade juice drink (1 fl oz (with ice)),7.8,usda
311133,,Iced Tea / Lemonade juice drink (1 fl oz (NFS)),10.2,usda
311134,,Iced Tea / Lemonade juice drink (1 bottle (12 fl oz)),122.4,usda
311135,,Iced Tea / Lemonade juice drink (1 bottle (20 fl oz)),204.0,usda
311137,,"Iced Tea / Lemonade juice drink, light (1 fl oz (no ice))",6.3,usda
311138,,"Iced Tea / Lemonade juice drink, light (1 fl oz (with ice))",4.8,usda
311139,,"Iced Tea / Lemonade juice drink, light (1 fl oz (NFS))",6.3,usda
311140,,"Iced Tea / Lemonade juice drink, light (1 bottle (12 fl oz))",75.6,usda
311141,,"Iced Tea / Lemonade juice drink, light (1 bottle (20 fl oz))",126.0,usda
311143,,"Iced Tea / Lemonade juice drink, diet (1 fl oz (no ice))",0.6,usda
311144,,"Iced Tea / Lemonade juice drink, diet (1 fl oz (with ice))",0.5,usda
311145,,"Iced Tea / Lemonade juice drink, diet (1 fl oz (NFS))",0.6,usda
311165,,"Tea, iced, brewed, black, unsweetened (1 fl oz (no ice))",0.3,usda
311166,,"Tea, iced, brewed, black, unsweetened (1 fl oz (with ice))",0.2,usda
311167,,"Tea, iced, brewed, black, unsweetened (1 fl oz (NFS))",0.3,usda
311168,,"Tea, iced, brewed, black, unsweetened (1 child/senior drink)",2.7,usda
311169,,"Tea, iced, brewed, black, unsweetened (1 small drink)",3.6,usda
311170,,"Tea, iced, brewed, black, unsweetened (1 medium drink)",5.0,usda
311171,,"Tea, iced, brewed, black, unsweetened (1 large drink)",7.2,usda
311172,,"Tea, iced, brewed, black, unsweetened (1 extra large drink)",9.8,usda
311192,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 fl oz (no ice))",0.3,usda
311193,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 fl oz (with ice))",0.2,usda
311194,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 fl oz (NFS))",0.3,usda
311195,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 child/senior drink)",2.7,usda
311196,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 small drink)",3.6,usda
311197,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 medium drink)",5.0,usda
311198,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 large drink)",7.2,usda
311199,,"Tea, iced, brewed, black, decaffeinated, unsweetened (1 extra large drink)",9.8,usda
311219,,"Tea, iced, brewed, green, unsweetened (1 fl oz (no ice))",0.3,usda
311220,,"Tea, iced, brewed, green, unsweetened (1 fl oz (with ice))",0.2,usda
311221,,"Tea, iced, brewed, green, unsweetened (1 fl oz (NFS))",0.3,usda
311222,,"Tea, iced, brewed, green, unsweetened (1 child/senior drink)",2.7,usda
311223,,"Tea, iced, brewed, green, unsweetened (1 small drink)",3.6,usda
311224,,"Tea, iced, brewed, green, unsweetened (1 medium drink)",5.0,usda
311225,,"Tea, iced, brewed, green, unsweetened (1 large drink)",7.2,usda
311226,,"Tea, iced, brewed, green, unsweetened (1 extra large drink)",9.8,usda
311246,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 fl oz (no ice))",0.0,usda
311247,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 fl oz (with ice))",0.0,usda
311248,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 fl oz (NFS))",0.0,usda
311249,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 child/senior drink)",0.0,usda
311250,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 small drink)",0.0,usda
311251,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 medium drink)",0.0,usda
311252,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 large drink)",0.0,usda
311253,,"Tea, iced, brewed, green, decaffeinated, unsweetened (1 extra large drink)",0.0,usda
311255,,"Tea, iced, bottled, black (1 fl oz (no ice))",14.0,usda
311264,,"Tea, iced, bottled, black (1 medium drink)",230.4,usda
311265,,"Tea, iced, bottled, black (1 large drink)",334.8,usda
311266,,"Tea, iced, bottled, black (1 extra large drink)",460.4,usda
311256,,"Tea, iced, bottled, black (1 fl oz (with ice))",10.4,usda
311257,,"Tea, iced, bottled, black (1 fl oz (NFS))",14.0,usda
311258,,"Tea, iced, bottled, black (1 can or bottle (12 fl oz))",167.4,usda
311259,,"Tea, iced, bottled, black (1 Snapple bottle (16 fl oz))",223.2,usda
311260,,"Tea, iced, bottled, black (1 can or bottle (16.9 fl oz))",235.8,usda
311261,,"Tea, iced, bottled, black (1 can or bottle (20 fl oz))",279.0,usda
311262,,"Tea, iced, bottled, black (1 child/senior drink)",125.6,usda
311263,,"Tea, iced, bottled, black (1 small drink)",167.4,usda
311268,,"Tea, iced, bottled, black, decaffeinated (1 fl oz (no ice))",11.8,usda
311277,,"Tea, iced, bottled, black, decaffeinated (1 medium drink)",194.6,usda
311278,,"Tea, iced, bottled, black, decaffeinated (1 large drink)",282.7,usda
311279,,"Tea, iced, bottled, black, decaffeinated (1 extra large drink)",388.7,usda
311269,,"Tea, iced, bottled, black, decaffeinated (1 fl oz (with ice))",8.7,usda
311270,,"Tea, iced, bottled, black, decaffeinated (1 fl oz (NFS))",11.8,usda
311271,,"Tea, iced, bottled, black, decaffeinated (1 can or bottle (12 fl oz))",141.4,usda
311272,,"Tea, iced, bottled, black, decaffeinated (1 Snapple bottle (16 fl oz))",188.5,usda
311273,,"Tea, iced, bottled, black, decaffeinated (1 can or bottle (16.9 fl oz))",199.1,usda
311274,,"Tea, iced, bottled, black, decaffeinated (1 can or bottle (20 fl oz))",235.6,usda
311275,,"Tea, iced, bottled, black, decaffeinated (1 child/senior drink)",106.0,usda
311276,,"Tea, iced, bottled, black, decaffeinated (1 small drink)",141.4,usda
311281,,"Tea, iced, bottled, black, diet (1 fl oz (no ice))",0.3,usda
311290,,"Tea, iced, bottled, black, diet (1 medium drink)",5.0,usda
311291,,"Tea, iced, bottled, black, diet (1 large drink)",7.2,usda
311292,,"Tea, iced, bottled, black, diet (1 extra large drink)",9.8,usda
311282,,"Tea, iced, bottled, black, diet (1 fl oz (with ice))",0.2,usda
311283,,"Tea, iced, bottled, black, diet (1 fl oz (NFS))",0.3,usda
311284,,"Tea, iced, bottled, black, diet (1 can or bottle (12 fl oz))",3.6,usda
311285,,"Tea, iced, bottled, black, diet (1 Snapple bottle (16 fl oz))",4.8,usda
311286,,"Tea, iced, bottled, black, diet (1 can or bottle (16.9 fl oz))",5.1,usda
311287,,"Tea, iced, bottled, black, diet (1 can or bottle (20 fl oz))",6.0,usda
311288,,"Tea, iced, bottled, black, diet (1 child/senior drink)",2.7,usda
311289,,"Tea, iced, bottled, black, diet (1 small drink)",3.6,usda
311294,,"Tea, iced, bottled, black, decaffeinated, diet (1 fl oz (no ice))",0.0,usda
311303,,"Tea, iced, bottled, black, decaffeinated, diet (1 medium drink)",0.0,usda
311304,,"Tea, iced, bottled, black, decaffeinated, diet (1 large drink)",0.0,usda
311305,,"Tea, iced, bottled, black, decaffeinated, diet (1 extra large drink)",0.0,usda
311295,,"Tea, iced, bottled, black, decaffeinated, diet (1 fl oz (with ice))",0.0,usda
311296,,"Tea, iced, bottled, black, decaffeinated, diet (1 fl oz (NFS))",0.0,usda
311297,,"Tea, iced, bottled, black, decaffeinated, diet (1 can or bottle (12 fl oz))",0.0,usda
311298,,"Tea, iced, bottled, black, decaffeinated, diet (1 Snapple bottle (16 fl oz))",0.0,usda
311299,,"Tea, iced, bottled, black, decaffeinated, diet (1 can or bottle (16.9 fl oz))",0.0,usda
311300,,"Tea, iced, bottled, black, decaffeinated, diet (1 can or bottle (20 fl oz))",0.0,usda
311301,,"Tea, iced, bottled, black, decaffeinated, diet (1 child/senior drink)",0.0,usda
311302,,"Tea, iced, bottled, black, decaffeinated, diet (1 small drink)",0.0,usda
311307,,"Tea, iced, bottled, black, unsweetened (1 fl oz (no ice))",0.0,usda
311316,,"Tea, iced, bottled, black, unsweetened (1 large drink)",0.0,usda
311317,,"Tea, iced, bottled, black, unsweetened (1 extra large drink)",0.0,usda
311308,,"Tea, iced, bottled, black, unsweetened (1 fl oz (with ice))",0.0,usda
311309,,"Tea, iced, bottled, black, unsweetened (1 fl oz (NFS))",0.0,usda
311310,,"Tea, iced, bottled, black, unsweetened (1 can or bottle (12 fl oz))",0.0,usda
311311,,"Tea, iced, bottled, black, unsweetened (1 can or bottle (16.9 fl oz))",0.0,usda
311312,,"Tea, iced, bottled, black, unsweetened (1 can or bottle (20 fl oz))",0.0,usda
311313,,"Tea, iced, bottled, black, unsweetened (1 child/senior drink)",0.0,usda
311314,,"Tea, iced, bottled, black, unsweetened (1 small drink)",0.0,usda
311315,,"Tea, iced, bottled, black, unsweetened (1 medium drink)",0.0,usda
311319,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 fl oz (no ice))",0.3,usda
311328,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 large drink)",7.2,usda
311329,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 extra large drink)",9.8,usda
311320,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 fl oz (with ice))",0.2,usda
311321,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 fl oz (NFS))",0.3,usda
311322,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 can or bottle (12 fl oz))",3.6,usda
311323,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 can or bottle (16.9 fl oz))",5.1,usda
311324,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 can or bottle (20 fl oz))",6.0,usda
311325,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 child/senior drink)",2.7,usda
311326,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 small drink)",3.6,usda
311327,,"Tea, iced, bottled, black, decaffeinated, unsweetened (1 medium drink)",5.0,usda
311331,,"Tea, iced, bottled, green (1 fl oz (no ice))",8.4,usda
311340,,"Tea, iced, bottled, green (1 medium drink)",138.2,usda
311341,,"Tea, iced, bottled, green (1 large drink)",200.9,usda
311342,,"Tea, iced, bottled, green (1 extra large drink)",276.2,usda
311332,,"Tea, iced, bottled, green (1 fl oz (with ice))",6.2,usda
311333,,"Tea, iced, bottled, green (1 fl oz (NFS))",8.4,usda
311334,,"Tea, iced, bottled, green (1 can or bottle (12 fl oz))",100.4,usda
311335,,"Tea, iced, bottled, green (1 Snapple bottle (16 fl oz))",133.9,usda
311336,,"Tea, iced, bottled, green (1 can or bottle (16.9 fl oz))",141.5,usda
311337,,"Tea, iced, bottled, green (1 can or bottle (20 fl oz))",167.4,usda
311338,,"Tea, iced, bottled, green (1 child/senior drink)",75.3,usda
311339,,"Tea, iced, bottled, green (1 small drink)",100.4,usda
311344,,"Tea, iced, bottled, green, diet (1 fl oz (no ice))",1.2,usda
311353,,"Tea, iced, bottled, green, diet (1 medium drink)",20.5,usda
311354,,"Tea, iced, bottled, green, diet (1 large drink)",29.8,usda
311355,,"Tea, iced, bottled, green, diet (1 extra large drink)",40.9,usda
311345,,"Tea, iced, bottled, green, diet (1 fl oz (with ice))",0.9,usda
311346,,"Tea, iced, bottled, green, diet (1 fl oz (NFS))",1.2,usda
311347,,"Tea, iced, bottled, green, diet (1 can or bottle (12 fl oz))",14.9,usda
311348,,"Tea, iced, bottled, green, diet (1 Snapple bottle (16 fl oz))",19.2,usda
311349,,"Tea, iced, bottled, green, diet (1 can or bottle (16.9 fl oz))",21.0,usda
311350,,"Tea, iced, bottled, green, diet (1 can or bottle (20 fl oz))",24.8,usda
311351,,"Tea, iced, bottled, green, diet (1 child/senior drink)",11.2,usda
311352,,"Tea, iced, bottled, green, diet (1 small drink)",14.9,usda
311357,,"Tea, iced, bottled, green, unsweetened (1 fl oz (no ice))",0.0,usda
311366,,"Tea, iced, bottled, green, unsweetened (1 large drink)",0.0,usda
311367,,"Tea, iced, bottled, green, unsweetened (1 extra large drink)",0.0,usda
311358,,"Tea, iced, bottled, green, unsweetened (1 fl oz (with ice))",0.0,usda
311359,,"Tea, iced, bottled, green, unsweetened (1 fl oz (NFS))",0.0,usda
311360,,"Tea, iced, bottled, green, unsweetened (1 can or bottle (12 fl oz))",0.0,usda
311361,,"Tea, iced, bottled, green, unsweetened (1 can or bottle (16.9 fl oz))",0.0,usda
311362,,"Tea, iced, bottled, green, unsweetened (1 can or bottle (20 fl oz))",0.0,usda
311363,,"Tea, iced, bottled, green, unsweetened (1 child/senior drink)",0.0,usda
311364,,"Tea, iced, bottled, green, unsweetened (1 small drink)",0.0,usda
311365,,"Tea, iced, bottled, green, unsweetened (1 medium drink)",0.0,usda
311369,,Soft drink (1 fl oz (no ice)),13.0,usda
311377,,Soft drink (1 large drink),312.5,usda
311378,,Soft drink (1 extra large drink),429.7,usda
311370,,Soft drink (1 fl oz (with ice)),9.7,usda
311371,,Soft drink (1 fl oz (NFS)),13.0,usda
311372,,Soft drink (1 can (12 fl oz)),156.2,usda
311373,,Soft drink (1 bottle (16.9 fl oz or 500 ml)),220.1,usda
311374,,Soft drink (1 child/senior drink),117.2,usda
311375,,Soft drink (1 small drink),156.2,usda
311376,,Soft drink (1 medium drink),215.0,usda
311380,,"Soft drink, diet (1 fl oz (no ice))",0.6,usda
311389,,"Soft drink, diet (1 extra large drink)",19.6,usda
311381,,"Soft drink, diet (1 fl oz (with ice))",0.5,usda
311382,,"Soft drink, diet (1 fl oz (NFS))",0.6,usda
311383,,"Soft drink, diet (1 can (12 fl oz))",7.2,usda
311384,,"Soft drink, diet (1 bottle (16.9 fl oz or 500 ml))",10.1,usda
311385,,"Soft drink, diet (1 child/senior drink)",5.4,usda
311386,,"Soft drink, diet (1 small drink)",7.2,usda
311387,,"Soft drink, diet (1 medium drink)",9.9,usda
311388,,"Soft drink, diet (1 large drink)",14.4,usda
311391,,"Water, tonic (1 fl oz)",10.2,usda
311392,,"Water, tonic (1 can (12 fl oz))",122.4,usda
311393,,"Water, tonic (1 bottle (16.9 fl oz or 500 ml))",172.4,usda
311395,,"Water, carbonated, plain (1 fl oz)",0.0,usda
311396,,"Water, carbonated, plain (1 can (12 fl oz))",0.0,usda
311397,,"Water, carbonated, plain (1 bottle (16.9 fl oz or 500 ml))",0.0,usda
311403,,"Soft drink, cola (1 fl oz (no ice))",13.0,usda
311412,,"Soft drink, cola (1 large drink)",312.5,usda
311413,,"Soft drink, cola (1 extra large drink)",429.7,usda
311404,,"Soft drink, cola (1 fl oz (with ice))",9.7,usda
311405,,"Soft drink, cola (1 fl oz (NFS))",13.0,usda
311406,,"Soft drink, cola (1 can (12 fl oz))",156.2,usda
311407,,"Soft drink, cola (1 bottle (16.9 fl oz or 500 ml))",220.1,usda
311408,,"Soft drink, cola (1 bottle (20 fl oz))",260.4,usda
311409,,"Soft drink, cola (1 child/senior drink)",117.2,usda
311410,,"Soft drink, cola (1 small drink)",156.2,usda
311411,,"Soft drink, cola (1 medium drink)",215.0,usda
311415,,"Soft drink, cola, diet (1 fl oz (no ice))",0.6,usda
311423,,"Soft drink, cola, diet (1 medium drink)",9.9,usda
311424,,"Soft drink, cola, diet (1 large drink)",14.4,usda
311425,,"Soft drink, cola, diet (1 extra large drink)",19.6,usda
311416,,"Soft drink, cola, diet (1 fl oz (with ice))",0.5,usda
311417,,"Soft drink, cola, diet (1 fl oz (NFS))",0.6,usda
311418,,"Soft drink, cola, diet (1 can (12 fl oz))",7.2,usda
311419,,"Soft drink, cola, diet (1 bottle (16.9 fl oz or 500 ml))",10.1,usda
311420,,"Soft drink, cola, diet (1 bottle (20 fl oz))",12.0,usda
311421,,"Soft drink, cola, diet (1 child/senior drink)",5.4,usda
311422,,"Soft drink, cola, diet (1 small drink)",7.2,usda
311427,,"Soft drink, cola, decaffeinated (1 fl oz (no ice))",12.7,usda
311436,,"Soft drink, cola, decaffeinated (1 large drink)",305.0,usda
311437,,"Soft drink, cola, decaffeinated (1 extra large drink)",419.4,usda
311428,,"Soft drink, cola, decaffeinated (1 fl oz (with ice))",9.4,usda
311429,,"Soft drink, cola, decaffeinated (1 fl oz (NFS))",12.7,usda
311430,,"Soft drink, cola, decaffeinated (1 can (12 fl oz))",152.5,usda
311431,,"Soft drink, cola, decaffeinated (1 bottle (16.9 fl oz or 500 ml))",214.8,usda
311432,,"Soft drink, cola, decaffeinated (1 bottle (20 fl oz))",254.2,usda
311433,,"Soft drink, cola, decaffeinated (1 child/senior drink)",114.4,usda
311434,,"Soft drink, cola, decaffeinated (1 small drink)",152.5,usda
311435,,"Soft drink, cola, decaffeinated (1 medium drink)",209.9,usda
311439,,"Soft drink, cola, decaffeinated, diet (1 fl oz (no ice))",0.3,usda
311448,,"Soft drink, cola, decaffeinated, diet (1 large drink)",7.2,usda
311449,,"Soft drink, cola, decaffeinated, diet (1 extra large drink)",9.8,usda
311440,,"Soft drink, cola, decaffeinated, diet (1 fl oz (with ice))",0.2,usda
311441,,"Soft drink, cola, decaffeinated, diet (1 fl oz (NFS))",0.3,usda
311442,,"Soft drink, cola, decaffeinated, diet (1 can (12 fl oz))",3.6,usda
311443,,"Soft drink, cola, decaffeinated, diet (1 bottle (16.9 fl oz or 500 ml))",5.1,usda
311444,,"Soft drink, cola, decaffeinated, diet (1 bottle (20 fl oz))",6.0,usda
311445,,"Soft drink, cola, decaffeinated, diet (1 child/senior drink)",2.7,usda
311446,,"Soft drink, cola, decaffeinated, diet (1 small drink)",3.6,usda
311447,,"Soft drink, cola, decaffeinated, diet (1 medium drink)",5.0,usda
311451,,"Soft drink, pepper type (1 fl oz (no ice))",13.0,usda
311460,,"Soft drink, pepper type (1 large drink)",312.5,usda
311461,,"Soft drink, pepper type (1 extra large drink)",429.7,usda
311452,,"Soft drink, pepper type (1 fl oz (with ice))",9.7,usda
311453,,"Soft drink, pepper type (1 fl oz (NFS))",13.0,usda
311454,,"Soft drink, pepper type (1 can (12 fl oz))",156.2,usda
311455,,"Soft drink, pepper type (1 bottle (16.9 fl oz or 500 ml))",220.1,usda
311456,,"Soft drink, pepper type (1 bottle (20 fl oz))",260.4,usda
311457,,"Soft drink, pepper type (1 child/senior drink)",117.2,usda
311458,,"Soft drink, pepper type (1 small drink)",156.2,usda
311459,,"Soft drink, pepper type (1 medium drink)",215.0,usda
311463,,"Soft drink, pepper type, diet (1 fl oz (no ice))",0.6,usda
311472,,"Soft drink, pepper type, diet (1 large drink)",14.4,usda
311473,,"Soft drink, pepper type, diet (1 extra large drink)",19.6,usda
311464,,"Soft drink, pepper type, diet (1 fl oz (with ice))",0.5,usda
311465,,"Soft drink, pepper type, diet (1 fl oz (NFS))",0.6,usda
311466,,"Soft drink, pepper type, diet (1 can (12 fl oz))",7.2,usda
311467,,"Soft drink, pepper type, diet (1 bottle (16.9 fl oz or 500 ml))",10.1,usda
311468,,"Soft drink, pepper type, diet (1 bottle (20 fl oz))",12.0,usda
311469,,"Soft drink, pepper type, diet (1 child/senior drink)",5.4,usda
311470,,"Soft drink, pepper type, diet (1 small drink)",7.2,usda
311471,,"Soft drink, pepper type, diet (1 medium drink)",9.9,usda
311475,,"Soft drink, pepper type, decaffeinated (1 fl oz (no ice))",12.7,usda
311484,,"Soft drink, pepper type, decaffeinated (1 extra large drink)",419.4,usda
311476,,"Soft drink, pepper type, decaffeinated (1 fl oz (with ice))",9.4,usda
311477,,"Soft drink, pepper type, decaffeinated (1 fl oz (NFS))",12.7,usda
311478,,"Soft drink, pepper type, decaffeinated (1 can (12 fl oz))",152.5,usda
311479,,"Soft drink, pepper type, decaffeinated (1 bottle (16.9 fl oz or 500 ml))",214.8,usda
311480,,"Soft drink, pepper type, decaffeinated (1 child/senior drink)",114.4,usda
311481,,"Soft drink, pepper type, decaffeinated (1 small drink)",152.5,usda
311482,,"Soft drink, pepper type, decaffeinated (1 medium drink)",209.9,usda
311483,,"Soft drink, pepper type, decaffeinated (1 large drink)",305.0,usda
311486,,"Soft drink, pepper type, decaffeinated, diet (1 fl oz (no ice))",0.3,usda
311495,,"Soft drink, pepper type, decaffeinated, diet (1 extra large drink)",9.8,usda
311487,,"Soft drink, pepper type, decaffeinated, diet (1 fl oz (with ice))",0.2,usda
311488,,"Soft drink, pepper type, decaffeinated, diet (1 fl oz (NFS))",0.3,usda
311489,,"Soft drink, pepper type, decaffeinated, diet (1 can (12 fl oz))",3.6,usda
311490,,"Soft drink, pepper type, decaffeinated, diet (1 bottle (16.9 fl oz or 500 ml))",5.1,usda
311491,,"Soft drink, pepper type, decaffeinated, diet (1 child/senior drink)",2.7,usda
311492,,"Soft drink, pepper type, decaffeinated, diet (1 small drink)",3.6,usda
311493,,"Soft drink, pepper type, decaffeinated, diet (1 medium drink)",5.0,usda
311494,,"Soft drink, pepper type, decaffeinated, diet (1 large drink)",7.2,usda
311497,,"Soft drink, cream soda (1 fl oz (no ice))",15.8,usda
311506,,"Soft drink, cream soda (1 extra large drink)",521.7,usda
311498,,"Soft drink, cream soda (1 fl oz (with ice))",11.7,usda
311499,,"Soft drink, cream soda (1 fl oz (NFS))",15.8,usda
311500,,"Soft drink, cream soda (1 can (12 fl oz))",189.7,usda
311501,,"Soft drink, cream soda (1 bottle (16.9 fl oz or 500 ml))",267.2,usda
311502,,"Soft drink, cream soda (1 child/senior drink)",142.3,usda
311503,,"Soft drink, cream soda (1 small drink)",189.7,usda
311504,,"Soft drink, cream soda (1 medium drink)",261.1,usda
311505,,"Soft drink, cream soda (1 large drink)",379.4,usda
311508,,"Soft drink, cream soda, diet (1 fl oz (no ice))",0.0,usda
